10,02,00,00,9b,21,c8,21,b3,21,4a,20,f1,20,da,20,81,20,12,1f,c8,1f,59,1e,fa,1e,e2,1e,de,1e,91,1e,87,1e,74,1e,c6,1f,1b,1f,1f,1f,34,1f,6a,1f,a0,1f,c7,1f,c8,20,57,20,be,21,30,21,96,21,c1,21,ab,21,a9,21,8b,21,9b,21,95,21,a0,21,63,21,23,20,fd,20,f6,EOP
10,02,00,00,9c,20,e6,20,ae,20,76,20,9d,20,69,20,8f,20,97,20,85,20,8d,20,79,20,68,20,83,20,4e,20,2d,20,4a,20,32,20,29,20,00,1f,f3,1f,ec,1f,cc,1f,d3,1f,91,1f,75,1f,a8,1f,95,1f,a9,1f,d0,20,12,1f,fd,20,52,20,4a,20,5e,20,5a,20,74,20,7e,20,a9,20,c3,EOP
10,02,00,00,9d,20,9b,20,94,20,83,20,87,20,5e,20,2b,20,08,20,35,20,46,20,6b,20,60,20,54,20,76,20,7a,20,9f,20,e3,20,e9,21,05,20,fa,21,08,20,ec,20,71,20,35,20,02,1f,d8,1f,94,1f,87,1f,25,1e,e1,1e,ca,1e,98,1e,8a,1e,a2,1e,cf,1e,f7,1f,47,1f,77,1f,e3,EOP
10,02,00,00,9e,20,4a,20,e6,21,32,21,8c,21,af,21,c3,21,df,21,a0,21,7f,21,25,21,1a,20,d7,20,a6,20,88,20,61,20,52,20,3c,20,1f,20,31,20,12,20,2c,1f,f7,1f,e2,1f,ed,1f,e1,1f,e7,20,1e,20,06,1f,f2,1f,f3,1f,ef,1f,f8,1f,c7,1f,d7,1f,f1,20,05,20,0e,20,4c,EOP
10,02,00,00,9f,20,50,20,60,20,5c,20,40,20,31,20,1c,1f,fd,1f,e8,20,19,20,28,20,3b,20,4a,20,3a,20,3a,20,5b,20,6f,20,93,20,a7,20,80,20,70,20,45,20,13,1f,f3,1f,c4,1f,bc,1f,f4,1f,eb,1f,de,1f,cd,1f,a7,20,08,20,27,20,72,20,5e,20,8d,20,b6,20,ed,20,e6,EOP
10,02,00,00,a0,20,d6,20,da,20,95,20,61,20,35,20,06,1f,f1,1f,e9,1f,e9,1f,cc,1f,d9,1f,a5,1f,d6,1f,fd,1f,ed,1f,d3,1f,e5,20,0c,20,1d,20,22,20,25,20,57,20,77,20,aa,20,df,21,47,21,70,21,86,21,82,21,47,21,51,21,46,21,33,21,0c,20,d2,20,ab,20,81,20,91,EOP
10,02,00,00,a1,20,be,20,d6,20,f4,21,1e,21,39,21,55,21,28,21,10,20,ca,20,b9,20,a2,20,81,20,44,1f,b7,1f,4b,1f,19,1f,13,1f,0a,1f,21,1f,02,1f,1f,1f,44,1f,65,1f,8b,1f,bc,1f,e2,20,15,20,4a,20,99,20,ef,20,fe,20,e2,20,c3,20,c5,20,e8,20,f8,20,f3,20,fa,EOP
10,02,00,00,a2,20,f8,20,ca,20,d9,20,b7,20,81,20,67,20,87,20,78,20,80,20,93,20,a1,20,cf,20,b8,20,c1,20,98,20,ba,20,fc,21,2e,21,41,21,37,21,47,21,5d,21,44,21,58,21,2c,20,e3,20,58,1f,e0,1f,46,1e,f2,1e,8e,1e,58,1e,12,1d,ee,1d,f8,1e,3b,1e,a9,1f,08,EOP
10,02,00,00,a3,1f,82,20,1b,20,ba,21,35,21,73,21,ce,21,ce,21,b8,22,00,21,f6,22,02,21,a3,21,67,21,17,20,eb,20,a0,20,86,20,80,20,70,20,49,20,3c,20,1f,1f,f6,1f,e5,20,03,20,10,20,1a,20,57,20,6c,20,52,20,6f,20,93,20,6f,20,70,20,7c,20,96,20,5d,20,46,EOP
10,02,00,00,a4,1f,fe,1f,f8,1f,ee,20,2f,20,66,20,93,20,bb,20,f4,21,40,21,73,21,95,21,c3,21,d5,21,a1,21,79,21,1c,21,0a,20,b0,20,2c,1f,ac,1f,62,1f,05,1e,d3,1e,cb,1e,f0,1f,1c,1f,64,1f,6c,1f,9f,1f,bf,1f,ba,1f,f2,1f,e9,1f,c0,1f,e5,1f,c8,1f,b9,1f,9c,EOP
10,02,00,00,a5,1f,96,1f,b8,1f,ef,20,3c,20,a9,20,e4,21,29,21,21,21,79,21,97,21,72,21,78,21,53,21,57,21,55,21,4d,21,64,21,8c,21,a2,21,9e,21,78,21,55,21,41,21,1c,20,c3,20,9d,20,16,1f,cf,1f,b9,1f,7b,1f,6b,1f,96,1f,9c,1f,cb,1f,da,1f,c0,1f,de,1f,b1,EOP
10,02,00,00,a6,1f,8b,1f,90,1f,50,1f,03,1e,b2,1e,7a,1e,65,1e,95,1e,f5,1f,2a,1f,92,1f,ec,20,61,20,e9,21,2e,21,a0,22,27,22,4d,22,62,22,5f,22,72,22,0a,21,a3,21,74,21,30,21,29,21,25,21,26,21,7d,21,69,21,86,21,7b,21,70,21,62,21,76,21,5a,21,1a,20,d2,EOP
10,02,00,00,a7,20,c7,20,61,1f,e0,1f,65,1f,2e,1e,e7,1e,c9,1e,b8,1e,c4,1e,ae,1e,c5,1f,09,1f,35,1f,47,1f,92,1f,e3,20,0d,20,08,20,3e,20,5c,20,ac,20,da,20,c3,20,ef,21,0f,21,1c,21,20,21,27,20,de,20,d0,20,a5,20,94,20,5f,20,25,1f,dc,1f,e1,1f,db,20,15,EOP
10,02,00,00,a8,20,3e,20,47,20,2b,20,36,20,58,20,7d,20,c1,20,e9,20,fc,20,d9,20,da,20,b4,20,ca,20,e0,20,ce,20,a3,20,9b,20,87,20,68,20,68,20,91,20,86,20,56,20,69,20,5d,20,86,20,8b,20,c0,20,c0,20,bc,20,a6,20,9d,20,a1,20,e5,20,cb,20,aa,20,57,20,7c,EOP
10,02,00,00,a9,20,8f,20,3a,20,54,20,2e,1f,ff,1f,b7,1f,89,1f,7d,1f,8c,1f,67,1f,79,1f,53,1f,95,1f,b3,1f,d7,20,11,20,19,20,6d,20,9b,20,bf,20,f9,21,34,21,3e,21,17,21,04,20,d7,20,be,20,9c,20,55,20,11,1f,eb,1f,cc,1f,ba,1f,7b,1f,8d,1f,70,1f,72,1f,b4,EOP
10,02,00,00,aa,1f,ab,1f,be,1f,c3,1f,ef,20,4d,20,8d,20,9c,20,ac,20,e6,21,08,21,4d,21,65,21,6b,21,59,21,65,21,58,21,43,21,1a,20,f4,20,c7,20,85,20,48,20,1f,1f,b9,1f,a3,1f,7a,1f,3e,1f,0c,1e,e7,1f,1b,1f,4c,1f,a6,1f,c6,1f,fe,20,20,20,61,20,98,20,8d,EOP
10,02,00,00,ab,20,9e,20,9b,20,b6,20,91,20,6f,20,52,20,29,20,12,1f,f2,1f,fa,20,0f,20,0f,1f,fe,1f,f7,1f,fd,20,29,20,40,20,61,20,56,20,44,20,19,20,33,1f,fd,1f,cb,1f,c0,1f,7d,1f,5a,1f,59,1f,5b,1f,7a,1f,8d,1f,e8,1f,ed,1f,de,20,19,20,2a,20,6f,20,94,EOP
10,02,00,00,ac,20,63,20,61,20,2e,1f,f5,1f,de,1f,c2,1f,ae,1f,ab,1f,a9,1f,92,1f,ba,1f,ef,20,45,20,b1,21,13,21,23,21,4f,21,a6,21,85,21,7e,21,8b,21,6c,21,77,21,58,21,1d,21,1f,20,c6,20,a1,20,85,20,60,20,63,20,20,1f,c2,1f,9e,1f,52,1f,27,1e,f9,1e,fb,EOP
10,02,00,00,ad,1e,d8,1e,ac,1e,9f,1e,93,1e,97,1e,b3,1e,ce,1f,2a,1f,78,1f,b4,1f,e3,20,52,20,b6,21,12,21,09,21,7d,21,a5,21,5b,21,93,21,7b,21,9d,21,97,21,61,21,75,21,6f,21,22,20,c7,20,89,20,42,1f,c2,1f,8c,1f,4c,1f,39,1f,4b,1f,5b,1f,7d,1f,ce,20,4e,EOP
10,02,00,00,ae,20,8e,20,ba,20,cf,20,ee,20,f0,20,8d,20,6f,20,12,1f,e3,1f,5b,1e,df,1e,7b,1e,1c,1d,d5,1d,c3,1d,d5,1e,01,1e,63,1f,21,20,28,20,fb,21,da,22,70,22,d4,22,d1,22,3e,21,a8,20,cd,1f,92,1e,26,1d,12,1c,3e,1c,3d,1c,f1,1d,bd,1e,b1,1f,7d,20,91,EOP
10,02,00,00,af,21,ae,22,ae,23,a2,24,02,23,e3,23,91,22,ba,21,d7,21,37,20,93,1f,d2,1f,16,1e,69,1e,53,1e,65,1e,c8,1f,4d,1f,a8,1f,c6,1f,e7,1f,e2,1f,e9,1f,f2,1f,cc,1f,33,1f,08,1e,cf,1e,9b,1e,a2,1e,ec,1f,92,20,0b,20,76,21,05,21,60,21,c2,22,06,22,0c,EOP
10,02,00,00,b0,22,2e,21,e6,21,6e,20,af,20,38,1f,a5,1f,1c,1e,b6,1e,80,1e,b2,1f,06,1f,82,1f,ea,20,36,20,9b,20,b2,20,c1,20,e5,20,af,20,96,20,6c,20,52,1f,e0,1f,ac,1f,b4,1f,c6,1f,a5,1f,97,1f,8c,1f,96,1f,80,1f,73,1f,51,1f,55,1f,3b,1f,28,1f,0b,1e,dc,EOP
10,02,00,00,b1,1e,9e,1e,6e,1e,72,1e,cb,1e,f7,1f,21,1f,26,1f,61,1f,c3,20,1f,20,4e,20,77,20,b5,21,0a,21,37,21,75,21,91,21,97,21,83,21,6d,21,4e,20,f4,20,c4,20,9a,20,5b,1f,ca,1f,5c,1f,24,1e,c7,1e,86,1e,87,1e,8c,1e,58,1e,55,1e,86,1e,af,1e,dc,1f,5a,EOP
10,02,00,00,b2,1f,99,1f,9f,1f,bf,20,02,20,3d,20,87,21,13,21,5c,21,87,21,a3,21,b8,21,80,21,78,21,5c,21,09,20,f0,20,a1,20,4a,20,2a,20,09,1f,dc,1f,e6,1f,b0,1f,72,1f,70,1f,8c,1f,bd,1f,e4,1f,fb,1f,f2,1f,f5,20,0d,1f,fc,20,0f,1f,dd,1f,8a,1f,50,1f,25,EOP
10,02,00,00,b3,1e,ec,1e,cd,1e,cd,1e,f0,1f,11,1f,4d,1f,8f,1f,b7,1f,cb,1f,d6,20,18,1f,e2,1f,e3,20,07,20,1f,20,48,20,53,20,15,20,2a,20,29,20,07,1f,fc,1f,c3,1f,bc,1f,a6,1f,6b,1f,6a,1f,78,1f,74,1f,b0,1f,99,1f,c8,1f,f1,20,1b,20,65,20,7a,20,7a,20,4b,EOP
10,02,00,00,b4,20,5c,20,82,20,81,20,98,20,89,20,4b,20,2a,20,0c,20,08,20,04,1f,e0,1f,8c,1f,35,1f,0b,1e,df,1e,cc,1e,97,1e,88,1e,79,1e,68,1e,82,1e,94,1e,bc,1e,d2,1e,f5,1f,45,1f,b5,20,03,20,3b,20,3f,20,a9,21,03,21,05,21,30,21,25,21,11,20,f1,20,db,EOP
10,02,00,00,b5,20,8a,20,21,1f,e3,1f,d7,1f,a2,1f,ad,1f,da,1f,e7,20,11,20,32,20,7f,20,e2,20,f6,21,18,20,fb,20,b0,20,9e,20,39,1f,ea,1f,88,1f,22,1e,b5,1e,3c,1d,f0,1d,be,1d,c2,1d,fa,1e,1f,1e,88,1e,c9,1f,31,1f,c0,20,5a,20,c7,21,23,21,7b,21,99,21,89,EOP
10,02,00,00,b6,21,9e,21,8b,21,3d,21,0a,20,dd,20,b9,20,6f,20,43,1f,ee,1f,df,1f,a4,1f,7c,1f,3b,1f,0b,1e,90,1e,1b,1d,ca,1d,89,1d,40,1d,15,1d,24,1d,43,1d,c5,1e,56,1e,fe,1f,e2,20,9f,21,ab,22,6b,22,f0,23,03,23,28,23,1b,22,d4,22,32,21,92,20,e2,20,3d,EOP
10,02,00,00,b7,1f,b2,1f,31,1e,67,1e,15,1d,cf,1d,d0,1d,de,1e,06,1e,30,1e,83,1e,f1,1f,54,1f,9b,1f,ca,1f,cb,20,04,20,37,1f,e5,1f,e7,1f,f6,1f,e6,20,11,20,05,20,15,1f,ea,20,06,1f,ec,1f,ee,20,2d,20,94,20,e4,20,fa,21,15,20,fd,20,df,20,ab,20,b7,20,72,EOP
10,02,00,00,b8,20,06,1f,fe,1f,c6,1f,6d,1f,2f,1f,28,1f,49,1f,4c,1f,68,1f,75,1f,95,1f,4b,1f,2f,1f,4a,1f,5f,1f,5e,1f,28,1f,1c,1f,46,1f,3e,1f,47,1f,96,1f,c0,1f,ea,20,13,20,27,20,4d,20,71,20,8c,20,72,20,56,20,38,20,1a,20,05,1f,bf,1f,b1,1f,ba,1f,d0,EOP
10,02,00,00,b9,1f,e6,1f,e5,1f,cd,1f,c9,1f,a8,1f,cb,1f,a7,1f,47,1f,0a,1e,b2,1e,6f,1e,3b,1e,33,1e,27,1e,6a,1e,92,1e,a3,1f,2c,1f,75,1f,fc,20,24,20,47,20,ac,20,fd,21,3b,21,77,21,92,21,d1,21,f7,21,e7,21,f7,21,ee,22,14,22,07,22,19,21,ef,21,85,21,1d,EOP
10,02,00,00,ba,20,70,1f,ed,1f,63,1e,dc,1e,72,1d,f5,1d,ae,1d,67,1d,22,1d,20,1c,ee,1d,0a,1d,2e,1d,78,1d,a7,1d,e8,1e,03,1e,57,1e,d8,1f,77,20,14,20,a2,21,47,21,85,21,ce,21,d6,21,c0,21,8d,21,86,20,ea,20,74,20,0e,1f,8a,1f,6c,1f,59,1f,2a,1f,4d,1f,60,EOP
10,02,00,00,bb,1f,a9,1f,af,1f,db,20,59,20,c0,20,eb,20,e4,20,9f,20,b1,20,71,20,17,1f,ef,1f,e2,1f,8d,1f,50,1f,3b,1f,41,1f,51,1f,86,1f,8c,1f,e6,1f,f8,1f,fa,20,1d,20,36,20,2f,20,3c,20,11,20,03,1f,e8,1f,f1,1f,ef,20,04,20,08,20,46,20,3e,20,6e,20,97,EOP
10,02,00,00,bc,20,87,20,6f,20,4f,20,3f,20,0c,1f,e0,1f,c8,1f,bf,1f,a7,1f,84,1f,73,1f,a6,1f,cc,1f,cc,1f,8f,1f,7e,1f,91,1f,b6,1f,93,1f,8d,1f,b8,1f,ce,1f,ab,1f,ab,1f,cb,1f,b6,1f,f3,20,3c,20,7c,20,bb,20,8a,20,91,20,92,20,76,20,7f,20,27,20,0c,20,0b,EOP
10,02,00,00,bd,1f,e3,1f,93,1f,65,1f,6d,1f,99,1f,94,1f,a6,1f,e7,20,37,20,66,20,a5,20,fe,20,f5,20,d2,20,b3,20,93,20,88,20,72,20,3d,20,0f,1f,c5,1f,a1,1f,6d,1f,4a,1f,32,1f,44,1f,18,1f,2a,1f,55,1f,63,1f,70,1f,74,1f,83,1f,9a,1f,82,1f,72,1f,83,1f,a0,EOP
10,02,00,00,be,1f,cb,1f,db,20,0f,1f,ef,20,08,20,21,20,16,20,2c,20,21,20,37,20,53,20,62,20,4c,20,6d,20,b8,21,02,21,08,20,ed,21,0c,21,1e,21,20,20,e0,20,a9,20,76,20,23,1f,d1,1f,a4,1f,78,1f,4f,1f,16,1f,22,1f,2e,1f,1a,1f,24,1f,2c,1f,43,1f,21,1f,39,EOP
10,02,00,00,bf,1f,46,1f,6e,1f,ad,1f,bb,1f,f0,1f,eb,1f,f2,1f,a4,1f,8c,1f,75,1f,8b,1f,6b,1f,34,1f,41,1f,43,1f,2e,1f,5b,1f,45,1f,58,1f,93,1f,bb,1f,cb,1f,f4,1f,ff,20,07,20,42,20,58,20,3f,20,52,20,7c,20,4b,20,41,20,70,20,9c,20,7a,20,85,20,77,20,8b,EOP
10,02,00,00,c0,20,68,20,41,20,29,20,25,20,3c,20,6c,20,63,20,0d,1f,dd,1f,ca,20,0f,1f,da,1f,a9,1f,b4,1f,e1,1f,c3,1f,ee,20,26,20,74,20,bb,20,f1,21,24,21,12,21,3d,21,3d,21,07,20,ab,20,96,20,2f,1f,df,1f,71,1f,04,1e,cd,1e,92,1e,52,1e,66,1e,71,1e,9a,EOP
10,02,00,00,c1,1e,b8,1e,fa,1f,2b,1f,69,1f,c9,1f,e1,20,31,20,6e,20,ad,20,a5,20,dc,21,1a,21,41,21,4b,21,33,21,34,21,2b,21,12,21,0a,20,ef,20,a5,20,6b,20,0d,1f,b9,1f,7a,1e,d0,1e,5c,1e,18,1d,d2,1d,57,1c,f5,1c,f4,1c,e8,1c,f6,1c,ff,1d,32,1d,aa,1e,7a,EOP
10,02,00,00,c2,1f,01,1f,b3,20,74,21,36,21,d5,22,85,22,d3,23,00,23,03,23,0b,22,dd,22,aa,22,3b,21,cc,21,1d,20,c2,20,48,1f,d3,1f,60,1f,03,1e,b3,1e,7f,1e,6d,1e,3e,1e,5c,1e,7b,1e,c4,1e,b0,1e,ce,1f,17,1f,5e,1f,5e,1f,8d,1f,bf,1f,ea,20,2d,20,5d,20,3b,EOP
10,02,00,00,c3,20,4e,20,8c,20,aa,20,ec,21,56,21,ae,21,f7,22,2b,22,6f,22,7c,22,59,22,2a,21,d8,21,86,20,f8,20,0d,1f,27,1e,4e,1d,a1,1c,e6,1c,9d,1c,30,1c,45,1c,ae,1d,0a,1d,9a,1e,41,1f,15,20,21,21,28,21,e5,22,83,22,c7,22,dc,22,d1,22,8a,21,b5,20,79,EOP
10,02,00,00,c4,1f,3d,1e,64,1d,e1,1d,72,1d,a4,1e,3c,1e,be,1f,62,20,3b,21,44,21,fc,22,56,22,6e,22,5d,21,e8,21,a3,21,26,20,b3,20,35,1f,c7,1f,62,1f,38,1f,06,1e,fe,1e,ec,1f,04,1e,e6,1e,c1,1e,f8,1e,e8,1e,b0,1e,8d,1e,8e,1e,78,1e,7c,1e,39,1e,43,1e,37,EOP
10,02,00,00,c5,1e,4d,1e,8e,1e,b8,1f,02,1f,5d,1f,df,20,80,21,3f,21,e0,22,7d,23,4c,23,f5,24,3f,24,2e,24,53,24,2d,23,c3,23,1b,22,47,21,3f,20,63,1f,88,1e,ed,1e,57,1d,92,1d,19,1c,da,1c,a3,1c,a1,1c,ea,1d,50,1d,ba,1e,54,1e,dd,1f,a1,20,02,20,4e,20,ce,EOP
10,02,00,00,c6,21,28,21,40,21,50,21,58,21,08,20,d7,20,a5,20,a4,20,d6,20,c3,20,bf,20,70,20,4e,1f,f8,1f,db,1f,ad,1f,5f,1f,07,1e,a0,1e,55,1e,26,1d,f8,1d,e5,1d,fd,1e,4c,1e,ab,1f,06,1f,7f,20,28,20,a4,21,08,21,9d,22,07,22,4c,22,81,22,7d,22,34,21,b3,EOP
10,02,00,00,c7,21,3e,20,f4,20,61,1f,aa,1f,20,1e,b2,1e,7b,1e,72,1e,62,1e,62,1e,6b,1e,6b,1e,84,1e,94,1e,a5,1e,e1,1f,27,1f,62,1f,8e,20,2d,20,85,20,c2,20,ff,21,6c,21,aa,21,9c,21,a1,21,59,20,e7,20,7f,20,4e,20,0e,1f,eb,1f,f5,1f,c5,20,11,20,01,20,14,EOP
10,02,00,00,c8,1f,f5,20,29,20,44,20,40,20,3b,20,62,20,66,20,52,20,64,20,44,20,1c,20,1b,1f,ea,1f,cf,1f,e8,1f,b0,1f,a9,1f,c2,1f,b7,1f,b7,1f,98,1f,7c,1f,7a,1f,91,1f,c0,1f,c5,1f,ee,20,04,20,18,20,28,20,49,20,41,20,42,20,5a,20,4e,20,57,20,49,20,3a,EOP
10,02,00,00,c9,20,25,1f,fe,20,12,20,0e,20,29,20,34,20,7c,20,71,20,a0,20,7f,20,5a,20,6f,20,8d,20,9b,20,2e,20,32,20,1f,20,17,20,14,20,6a,20,8d,20,6f,20,40,20,00,20,04,1f,ce,1f,a8,1f,82,1f,8f,1f,6f,1f,84,1f,ad,1f,c6,20,34,20,63,20,79,20,99,20,8c,EOP
10,02,00,00,ca,20,95,20,af,20,9b,20,b2,20,dd,20,ee,21,01,20,d9,20,e9,20,f8,20,8e,20,42,20,2b,1f,d4,1f,48,1e,e1,1e,6a,1e,28,1d,dc,1d,ad,1d,a5,1d,ec,1e,73,1e,fb,1f,ab,20,67,21,18,21,c0,22,4c,22,ca,23,28,23,37,23,58,23,13,22,ac,22,53,21,bf,20,f2,EOP
10,02,00,00,cb,20,22,1f,42,1e,31,1d,3e,1c,9a,1b,f3,1b,a0,1b,95,1b,ef,1c,77,1d,5b,1e,43,1f,58,20,86,21,8a,22,94,23,91,23,fe,24,47,24,59,24,2b,23,d0,22,eb,22,56,21,68,20,a9,1f,d7,1f,74,1e,db,1e,9b,1e,3f,1e,6d,1e,99,1e,d2,1e,f4,1f,46,1f,c1,1f,e8,EOP
10,02,00,00,cc,1f,fb,1f,e1,20,08,20,2e,20,5f,20,8f,20,a4,20,b6,21,2a,21,52,21,90,21,e7,22,84,22,db,22,fc,23,01,22,ce,22,6c,21,f0,21,23,20,08,1f,21,1e,4c,1d,b8,1d,60,1d,42,1d,74,1e,17,1e,d6,1f,dc,20,d0,21,c3,22,5f,22,ca,22,f6,22,cc,22,17,21,6f,EOP
10,02,00,00,cd,20,ba,1f,d4,1f,23,1e,d1,1e,5d,1e,47,1e,78,1e,b7,1e,e8,1f,66,1f,e2,20,5e,20,ee,21,83,22,08,22,62,22,8f,22,eb,22,d2,22,e9,22,ce,22,c4,22,a0,22,1d,21,a5,21,02,20,63,1f,a1,1f,14,1e,d3,1e,7b,1e,3a,1e,53,1e,1b,1e,3f,1e,87,1e,d5,1f,25,EOP
10,02,00,00,ce,1f,63,1f,a4,20,0a,20,22,20,89,20,e9,21,44,21,83,21,f9,22,31,22,27,22,1b,22,35,22,2a,21,ff,21,da,21,a6,21,6b,21,46,21,1a,21,1d,20,f8,20,ca,20,8b,20,6e,20,0e,1f,c8,1f,a1,1f,79,1f,47,1f,5c,1f,24,1f,1b,1e,f5,1f,1a,1f,54,1f,a6,1f,cf,EOP
10,02,00,00,cf,20,07,20,60,20,99,20,f8,21,6a,21,e2,22,14,22,70,22,88,22,c2,22,79,22,1d,21,e3,21,75,21,3c,20,c8,20,5c,1f,e6,1f,58,1f,4f,1e,fd,1e,f7,1f,1b,1f,6b,1f,85,1f,b7,20,1f,20,70,20,ed,21,04,21,3e,21,2c,21,0c,21,2a,20,f8,20,ef,21,04,20,d5,EOP
10,02,00,00,d0,20,f3,20,d9,20,fd,21,11,21,3d,20,ff,20,c6,20,68,20,17,1f,d7,1f,83,1f,34,1f,21,1e,e4,1e,c6,1e,ea,1f,5d,1f,c6,20,60,21,22,21,9d,22,28,22,e2,23,3d,23,20,22,ef,22,8b,21,f6,21,72,20,e0,20,46,1f,c4,1f,5a,1f,0d,1f,1b,1e,f1,1e,ee,1f,23,EOP
10,02,00,00,d1,1f,30,1f,55,1f,6f,1f,b7,20,04,1f,d4,1f,ce,1f,e4,1f,ce,1f,dc,1f,d5,1f,f5,20,06,20,3d,20,41,20,42,20,52,20,76,20,83,20,90,20,7e,20,8b,20,c8,20,d7,21,0b,20,ff,20,f2,20,b8,20,88,20,73,20,27,20,04,20,30,20,6c,20,6d,20,4a,20,3b,20,3a,EOP
10,02,00,00,d2,20,24,20,26,20,2d,20,70,20,b3,20,8a,20,a8,20,7d,20,bd,21,06,21,36,21,80,21,9e,21,9b,21,85,21,57,21,31,21,11,20,b3,20,5b,20,36,20,05,1f,fc,1f,ef,1f,f3,20,24,1f,f4,20,1a,20,53,20,82,20,8b,20,c1,20,c6,20,eb,21,1a,21,34,21,28,21,21,EOP
10,02,00,00,d3,21,16,20,f5,20,c4,20,83,20,56,20,12,1f,f1,1f,d8,1f,f3,1f,fa,1f,e0,1f,f5,20,1d,20,3a,20,79,20,89,20,b6,20,b9,20,c6,20,cb,20,b5,20,af,20,bf,20,b4,20,7b,20,a5,20,8a,20,67,20,4e,20,22,20,3f,20,7a,20,82,20,af,20,c8,20,f0,21,0e,21,1a,EOP
10,02,00,00,d4,21,65,21,62,21,72,21,60,21,4e,21,53,21,29,20,f4,20,d9,20,bf,20,af,20,98,20,55,20,19,20,20,20,1a,20,06,1f,d8,20,29,20,30,20,30,20,2e,20,36,20,45,20,5a,20,5b,20,3c,20,29,20,2b,20,75,20,67,20,79,20,73,20,8f,20,94,20,c1,20,95,20,74,EOP
10,02,00,00,d5,20,7d,20,81,20,7f,20,56,20,67,20,85,20,ba,20,95,20,6f,20,19,1f,da,20,2b,20,6d,20,67,20,5d,20,73,20,8a,20,b0,20,9a,20,99,20,90,20,3f,20,35,20,0d,1f,c8,1f,82,1f,56,1f,2b,1f,07,1e,d8,1f,05,1f,40,1f,9e,20,0e,20,9f,21,3a,21,c6,22,1e,EOP
10,02,00,00,d6,22,88,22,e3,22,b9,22,74,22,28,21,b1,20,da,20,36,1f,54,1e,9e,1d,d4,1d,79,1d,6a,1d,42,1d,2b,1d,46,1d,64,1d,95,1d,fa,1e,b1,1f,2c,20,0e,20,5b,20,ce,21,6b,21,c4,22,2b,22,47,22,39,22,80,22,87,22,93,22,3d,22,10,22,20,21,e2,21,b9,21,99,EOP
10,02,00,00,d7,21,aa,21,72,21,26,20,f1,20,cd,20,9b,20,4b,20,15,1f,e2,1f,79,1f,55,1f,51,1f,72,1f,c7,20,09,20,3e,20,80,20,a3,20,e7,20,ef,20,df,20,d2,20,af,20,75,20,6e,20,23,1f,e3,1f,d1,1f,8d,1f,2e,1f,39,1f,3a,1f,41,1f,8a,1f,be,1f,ef,20,27,20,2b,EOP
10,02,00,00,d8,20,30,20,3d,20,8a,20,a2,20,93,20,a9,20,71,20,57,20,31,20,2f,20,33,20,68,20,7f,20,86,20,ae,20,dc,20,ff,21,42,21,41,21,03,20,cf,20,5e,1f,f5,1f,86,1f,1d,1e,d2,1e,bd,1e,ee,1f,1e,1f,3d,1f,66,1f,91,1f,cc,20,51,20,c6,21,8b,22,18,22,ae,EOP
10,02,00,00,d9,23,38,23,8a,23,c7,23,bf,23,b1,23,14,22,07,20,86,1e,fd,1d,b9,1c,96,1c,2c,1b,f0,1c,4e,1c,f3,1e,00,1f,23,20,0f,21,25,22,0a,22,88,22,c4,22,c2,22,a8,22,77,21,fb,21,8b,20,f8,20,bd,20,7c,20,54,20,4e,20,69,20,6e,20,78,20,78,20,48,20,4b,EOP
10,02,00,00,da,20,06,1f,bd,1f,86,1f,4d,1f,0b,1e,b1,1e,b1,1e,a0,1e,a1,1e,c3,1e,cb,1e,ec,1f,33,1f,95,1f,9f,1f,ef,20,0b,1f,fa,1f,e9,1f,d9,1f,c7,1f,e9,20,22,20,2c,20,4d,20,a8,21,32,21,73,21,8c,21,92,21,69,21,5b,21,21,20,f5,20,86,20,10,1f,be,1f,96,EOP
10,02,00,00,db,1f,6d,1f,79,1f,79,1f,8a,1f,99,1f,66,1f,1f,1f,0b,1e,e9,1e,e7,1f,18,1f,59,1f,d2,20,16,20,a7,21,35,21,a7,22,09,22,38,22,40,21,9f,20,d5,20,06,1f,9a,1f,39,1e,82,1e,3f,1e,26,1e,49,1e,74,1e,ce,1f,0d,1f,49,1f,a7,20,1d,20,b7,21,29,21,5e,EOP
10,02,00,00,dc,21,bc,21,db,21,e6,21,e5,21,eb,21,b0,21,7a,21,23,20,7e,20,43,1f,ea,1f,6a,1f,14,1e,93,1e,59,1e,22,1d,f1,1d,c8,1e,2b,1e,68,1e,d3,1f,27,1f,a6,20,0f,20,5c,20,be,21,02,21,26,21,3e,21,44,21,15,20,d5,20,bf,20,86,20,3d,20,02,1f,da,1f,a5,EOP
10,02,00,00,dd,1f,ab,1f,88,1f,a0,1f,df,20,1d,20,66,20,c1,20,df,20,d3,20,b6,20,b9,20,b3,20,b8,20,bb,20,af,20,95,20,3b,1f,fd,1f,ff,20,19,1f,da,1f,bb,1f,aa,1f,b6,1f,bf,1f,f9,1f,cb,1f,85,1f,4a,1f,5d,1f,75,1f,36,1f,3b,1f,34,1f,32,1f,45,1f,81,1f,ee,EOP
10,02,00,00,de,20,1a,20,50,20,78,20,af,20,9d,20,86,20,9a,20,96,20,9d,20,5b,20,1e,20,05,1f,e7,1f,b6,1f,9e,1f,af,1f,9d,1f,48,1f,5d,1f,6f,1f,b8,1f,bf,20,04,20,3a,20,8d,20,de,21,1d,21,23,21,5f,21,63,21,56,21,35,21,13,20,dd,20,68,20,07,1f,9d,1f,20,EOP
